year,exam_type,paper,question_text
2022,Prelims,GS2,कथन-2 : 3x पूर्णांक है।
2022,Prelims,GS2,उपर्युक्त प्रश्न और कथनों के बारे में निम्नलिखित में से
2022,Prelims,GS2,कौन-सा एक सही है?
2022,Prelims,GS2,(a) अकेला कथन-1 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,(b) अकेला कथन-2 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,"(c) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त हैं
2022,Prelims,GS2,"(d) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त नहीं हैं
2022,Prelims,GS2,20.  एक वस्तु की कीमत में 25% वृद्धि की गई। तत्पश्चात्
2022,Prelims,GS2,कीमत को 20% घटा दिया गया और फिर 10% बढ़ा
2022,Prelims,GS2,दिया गया। कीमत में परिणामी वृद्धि क्या है?
2022,Prelims,GS2,(α) 5%
2022,Prelims,GS2,(b) 10%
2022,Prelims,GS2,(c) 12.5%
2022,Prelims,GS2,(d) 15%
2022,Prelims,GS2,"21.  उपर्युक्त परिच्छेद पर आधारित, निम्नलिखित पूर्वधारणाएँ"
2022,Prelims,GS2,बनाई गई हैं :
2022,Prelims,GS2,"1. कृषि प्रौद्योगिकी का विकास, विकसित देशों तक"
2022,Prelims,GS2,सीमित है।
2022,Prelims,GS2,"2. कृषि प्रौद्योगिकी, विकासशील देशों में नहीं"
2022,Prelims,GS2,अपनाई गई है।
2022,Prelims,GS2,उपर्युक्त पूर्वधारणाओं में से कौन-सा/से वैध है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,"22.  उपर्युक्त परिच्छेद पर आधारित, निम्नलिखित पूर्वधारणाएँ"
2022,Prelims,GS2,बनाई गई हैं :
2022,Prelims,GS2,1. गरीब देशों को अपनी वर्तमान कृषि तकनीकों में
2022,Prelims,GS2,परिवर्तन लाने की आवश्यकता है।
2022,Prelims,GS2,2. विकसित देशों के पास बेहतर आधारिक संरचना
2022,Prelims,GS2,है और वे चाणन की कम बरबादी करते हैं।
2022,Prelims,GS2,उपर्युक्त पूर्वधारणाओं में से कौन-सा/से वैध है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,"23.  उपर्युक्त परिच्छेद पर आधारित, निम्नलिखित पूर्वधारणाएँ"
2022,Prelims,GS2,बनाई गई हैं :
2022,Prelims,GS2,1. भावी पीढ़ियों के लिए पर्याप्त खाद्यान्न उपरामा
2022,Prelims,GS2,चुनौतीपूर्ण कार्य होगा।
2022,Prelims,GS2,"2. कॉर्पोरेट कृषि, गरीब देशों में खाद्यान्न सुरक्षा"
2022,Prelims,GS2,के लिए लाभकारी विकल्प है।
2022,Prelims,GS2,उपर्युक्त पूर्वधारणाओं में से कौन-सा/से वैध है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,"24.  वर्ण A, B, C, D और E इस तरह व्यवस्थित किए"
2022,Prelims,GS2,हैं कि A और E के बीच स्वातव्य दो वर्ग हैं। इस तरह
2022,Prelims,GS2,कितनी व्यवस्थाएँ संभव हैं?
2022,Prelims,GS2,(a) 12
2022,Prelims,GS2,(b) 18
2022,Prelims,GS2,(c) 24
2022,Prelims,GS2,(d) 36
2022,Prelims,GS2,25.  नीचे दिए गए प्रश्न और दो कथनों पर विचार कीजिए :
2022,Prelims,GS2,"प्रश्न : क्या Z, X का भाई है?"
2022,Prelims,GS2,कथन-1 : Y का भाई X है और Z का भाई Y है।
2022,Prelims,GS2,"कथन-2 : X, Y और Z सहोदर भाई/बहन है।"
2022,Prelims,GS2,उपर्युक्त प्रश्न और कथनों के बारे में निम्नलिखित में से
2022,Prelims,GS2,कौन-सा एक सही है?
2022,Prelims,GS2,(a) अकेला कथन-1 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,(b) अकेला कथन-2 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,"(c) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त हैं
2022,Prelims,GS2,"(d) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त नहीं हैं
2022,Prelims,GS2,"26.  1.01 km सभी सड़क के एक किनारे, एक-दूसरे से"
2022,Prelims,GS2,समदूरी पर 101 पौधे रोपे एगए हैं। 5 क्रमागत पौधों
2022,Prelims,GS2,के बीच कुल कितनी दूरी है?
2022,Prelims,GS2,(a) 40 m
2022,Prelims,GS2,(b) 40.4 m
2022,Prelims,GS2,(c) 50 m
2022,Prelims,GS2,(d) 50.5 m
2022,Prelims,GS2,"27.  A, B और C तीन स्थान इस प्रकार हैं कि A से B"
2022,Prelims,GS2,"के लिए तीन भिन्न रास्ते हैं, B से C के लिए चार भिन्न"
2022,Prelims,GS2,रास्ते हैं और A से C के लिए तीन भिन्न रास्ते हैं। इन
2022,Prelims,GS2,रास्तों का प्रयोग कर कोई व्यक्ति कितने भिन्न मार्गों से
2022,Prelims,GS2,A से C तक जा सकता है?
2022,Prelims,GS2,(a) 10
2022,Prelims,GS2,(b) 13
2022,Prelims,GS2,(c) 15
2022,Prelims,GS2,(d) 36
2022,Prelims,GS2,28.  A के पास कुछ सिक्के हैं। वह उनमें से आधे सिक्कों में
2022,Prelims,GS2,2 और सिक्के मिलाकर B को देता है। B उनमें से आधे
2022,Prelims,GS2,सिक्कों में 2 और सिक्के मिलाकर C को देता है। C उनमें
2022,Prelims,GS2,से आधे सिक्कों में 2 और सिक्के मिलाकर D को देता
2022,Prelims,GS2,"है। D के पास अब जितने सिक्के हैं, वह अंकों की"
2022,Prelims,GS2,लघुत्तम संख्या है। शुरू में A के पास कितने सिक्के हैं?
2022,Prelims,GS2,(a) 76
2022,Prelims,GS2,(b) 68
2022,Prelims,GS2,(c) 60
2022,Prelims,GS2,(d) 52
2022,Prelims,GS2,29.  श्रेणी AABAB CABCD ABCDE.... में 100वें स्थान
2022,Prelims,GS2,पर कौन-सा वर्ण आएगा?
2022,Prelims,GS2,(a) G
2022,Prelims,GS2,(b) H
2022,Prelims,GS2,(c) I
2022,Prelims,GS2,(d) J
2022,Prelims,GS2,"30.  तीन व्यक्ति A, B और C किसी पंक्ति (व्यू) में खड़े हैं"
2022,Prelims,GS2,किन्तु आवश्यक नहीं कि इसी क्रम में हो। A और B
2022,Prelims,GS2,के बीच 4 व्यक्ति हैं और B तथा C के बीच 7 व्यक्ति
2022,Prelims,GS2,हैं। यदि C के आगे 11 व्यक्ति हैं और A के पीछे 13
2022,Prelims,GS2,"व्यक्ति हैं, तो पंक्ति में खड़े व्यक्तियों की न्यूनतम संख्या"
2022,Prelims,GS2,क्या है?
2022,Prelims,GS2,(a) 22
2022,Prelims,GS2,(b) 28
2022,Prelims,GS2,(c) 32
2022,Prelims,GS2,(d) 38
2022,Prelims,GS2,"31.  परिच्छेद के अनुसार, प्राकृतिक वरण पृथ्वी पर भावी"
2022,Prelims,GS2,पर्यावरणों का पूर्वानुमान क्यों नहीं कर सकता है?
2022,Prelims,GS2,1. जो प्रजातियाँ अभी यह रहे पर्यावरणीय
2022,Prelims,GS2,परिस्तियों का सामना करने के लिए पूरी तरह
2022,Prelims,GS2,"तैयार नहीं हैं, वे विलोप हो जाएँगी"
2022,Prelims,GS2,"2. सभी वर्तमान प्रजातियों विलोप हो जाएँगी, क्योंकि"
2022,Prelims,GS2,उनके जीनोम जैविक त्रुटियों को झेल
2022,Prelims,GS2,3. पर्यावरणीय परिवर्तनों को झेल पाने में जीनोम की
2022,Prelims,GS2,अक्षमता के परिणामस्वरूप विलोपन हो जाएगा
2022,Prelims,GS2,4. प्रजातियों का विलोपन एक आम लक्षण है
2022,Prelims,GS2,नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए।
2022,Prelims,GS2,"(a) 1, 2 और 3"
2022,Prelims,GS2,"(b) 2, 3 और 4"
2022,Prelims,GS2,"(c) 1, 3 और 4"
2022,Prelims,GS2,"(d) 1, 2 और 4"
2022,Prelims,GS2,32.  यह परिच्छेद यह सुझाता है कि विकास का डार्विनवादी
2022,Prelims,GS2,"सिद्धांत क्यों स्वीकार्य नहीं है, क्योंकि"
2022,Prelims,GS2,(a) यह सृष्टि-उत्पत्तिवादी सिद्धांत को संतुष्ट नहीं करता
2022,Prelims,GS2,"(b) विलोपन, पर्यावरणीय और जैविक हमलों की"
2022,Prelims,GS2,क्रिया है
2022,Prelims,GS2,(c) इसके खंडन के लिए कोई साक्ष्य नहीं है
2022,Prelims,GS2,(d) जीवों के अस्तित्व का श्रेय सृष्टिकर्ता को है
2022,Prelims,GS2,"33.  इस परिच्छेद के संदर्भ में, निम्नलिखित पूर्वधारणाएँ बनाई"
2022,Prelims,GS2,गई हैं :
2022,Prelims,GS2,1. केवल वे प्रजातियाँ जीवित रहेंगी और कायम
2022,Prelims,GS2,रहेंगी जिनमें पर्यावरणीय महाविधता से पार पाने
2022,Prelims,GS2,की क्षमता है।
2022,Prelims,GS2,2. पर्यावरण में उग्र परिवर्तनों के कारण पृथ्वी पर
2022,Prelims,GS2,90% से अधिक प्रजातियाँ विलोप हो जाने के
2022,Prelims,GS2,आत में हैं।
2022,Prelims,GS2,3. डार्विन का सिद्धांत सभी प्राकृतिक घटनाओं की
2022,Prelims,GS2,व्याख्या करता है।
2022,Prelims,GS2,उपर्युक्त पूर्वधारणाओं में से कौन-सा/से वैध है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 1 और 2
2022,Prelims,GS2,(c) केवल 3
2022,Prelims,GS2,"(d) 1, 2 और 3"
2022,Prelims,GS2,34.  निम्नलिखित कथनों में से कौन-सा एक इस परिच्छेद के
2022,Prelims,GS2,मर्म को सर्वोत्तम रूप से प्रतिबिंबित करता है?
2022,Prelims,GS2,(a) लोगों को मुख्यतः पारंपरिक खाद्यान्न-आधारित
2022,Prelims,GS2,आहारों को ही लेते रहने के लिए राजी किया जाना
2022,Prelims,GS2,चाहिए।
2022,Prelims,GS2,(b) आने वाले वर्षों में भारत को कृषि उत्पादकता
2022,Prelims,GS2,और अधिक ऊर्जा-जनन क्षमता विकसित करने
2022,Prelims,GS2,पर ध्यान केंद्रित करने की आवश्यकता है।
2022,Prelims,GS2,(c) आधुनिक प्रौद्योगिकीय विकास लोगों के
2022,Prelims,GS2,सांस्कृतिक और सामाजिक व्यवहार में बदलाव
2022,Prelims,GS2,लाता है।
2022,Prelims,GS2,"(d) आने वाले वर्षों में भारत में, जल प्रबंधन"
2022,Prelims,GS2,प्रणालियों में नाटकीय बदलाव लाने की
2022,Prelims,GS2,आवश्यकता है।
2022,Prelims,GS2,"35.  x सप्ताह, x दिन, x घण्टे, x मिनट और x सेकण्ड में"
2022,Prelims,GS2,कुल कितने सेकण्ड हैं?
2022,Prelims,GS2,(a) 11580x
2022,Prelims,GS2,(b) 11581x
2022,Prelims,GS2,(c) 694860x
2022,Prelims,GS2,(d) 694861x
2022,Prelims,GS2,"36.  P, Q, R, S, T और U एक परिवार के छः सदस्य है।"
2022,Prelims,GS2,Q का पति/पत्नी R है। T की माता U है और U
2022,Prelims,GS2,की पुत्री S है। P की पुत्री T है और R का पुत्र P है।
2022,Prelims,GS2,इस परिवार में दो दम्पति हैं। निम्नलिखित में से कौन-सा
2022,Prelims,GS2,एक सही है?
2022,Prelims,GS2,(a) Q का दादी/नाना Q है
2022,Prelims,GS2,(b) Q का पितामह Q है
2022,Prelims,GS2,(c) P की माता R है
2022,Prelims,GS2,(d) T की प्रपौत्री/पौत्रों T है
2022,Prelims,GS2,"37.  किसी राज्य के तीन शहरों P, Q और R के बारे में नीचे"
2022,Prelims,GS2,दिए गए प्रश्न और दो कथनों पर विचार कीजिए :
2022,Prelims,GS2,"प्रश्न : शहर P, शहर Q से कितनी दूर है?"
2022,Prelims,GS2,"कथन-1 : शहर Q, शहर R से 18 km दूर है।"
2022,Prelims,GS2,"कथन-2 : शहर P, शहर R से 43 km दूर है।"
2022,Prelims,GS2,उपर्युक्त प्रश्न और कथनों के बारे में निम्नलिखित में से
2022,Prelims,GS2,कौन-सा एक सही है?
2022,Prelims,GS2,(a) अकेला कथन-1 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,(b) अकेला कथन-2 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,"(c) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त हैं
2022,Prelims,GS2,"(d) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त नहीं हैं
2022,Prelims,GS2,38.  दो कथन और उनके बाद चार निष्कर्ष नीचे दिए गए हैं।
2022,Prelims,GS2,"कथन यद्यपि व्यापी समानता तथ्यों से असंगत प्रतीत हो,"
2022,Prelims,GS2,तो भी आपको उन्हें सत्य मानना है। सभी निष्कर्षों को
2022,Prelims,GS2,पढ़िए और तब निश्चय कीजिए कि दिए गए निष्कर्षों में
2022,Prelims,GS2,"से कौन-सा/से निष्कर्ष, सामान्य ज्ञात तथ्यों की उपेक्षा"
2022,Prelims,GS2,"करते हुए, इन कथनों से तर्कसंगत रूप से अनुमानित"
2022,Prelims,GS2,होता है/होते हैं।
2022,Prelims,GS2,"कथन-1 : कोई कुर्सी, कलम नहीं है।"
2022,Prelims,GS2,"कथन-2 : कोई कुर्सी, किताब है।"
2022,Prelims,GS2,"निष्कर्ष-I : कुछ कुर्सियाँ, कलम है।"
2022,Prelims,GS2,"निष्कर्ष-II : सभी किताबे, कुर्सियाँ है।"
2022,Prelims,GS2,"निष्कर्ष-IV : कोई भी कुर्सी, किताब है।"
2022,Prelims,GS2,निम्नलिखित में से कौन-सा एक सही है?
2022,Prelims,GS2,(a) केवल निष्कर्ष-I
2022,Prelims,GS2,(b) केवल निष्कर्ष-II
2022,Prelims,GS2,(c) निष्कर्ष-III और निष्कर्ष-IV दोनों
2022,Prelims,GS2,(d) इन निष्कर्षों में से कोई भी अनुमानित नहीं होता
2022,Prelims,GS2,39.  तीन कथन और उनके बाद तीन निष्कर्ष दिए गए हैं।
2022,Prelims,GS2,"कथन यदि सभी कथन सत्य हो तो सामान्यत ज्ञात तथ्यों से असंगत प्रतीत हो,"
2022,Prelims,GS2,तो भी आपको उन्हें सत्य मानना है। सभी निष्कर्षों को
2022,Prelims,GS2,पढ़िए और तब निश्चय कीजिए कि दिए गए निष्कर्षों में
2022,Prelims,GS2,"से कौन-सा/से निष्कर्ष, सामान्य ज्ञात तथ्यों की अपेक्षा"
2022,Prelims,GS2,"करते हुए, इन कथनों से तर्कसंगत रूप से अनुमानित"
2022,Prelims,GS2,होता है/होते हैं।
2022,Prelims,GS2,"कथन-1 : कुछ डॉक्टर, शिक्षक हैं।"
2022,Prelims,GS2,"कथन-2 : सभी शिक्षक, इंजीनियर हैं।"
2022,Prelims,GS2,"कथन-3 : सभी इंजीनियर, वैज्ञानिक हैं।"
2022,Prelims,GS2,"निष्कर्ष-I : कुछ वैज्ञानिक, डॉक्टर हैं।"
2022,Prelims,GS2,"निष्कर्ष-II : सभी इंजीनियर, डॉक्टर हैं।"
2022,Prelims,GS2,"निष्कर्ष-III : कुछ इंजीनियर, डॉक्टर हैं।"
2022,Prelims,GS2,निम्नलिखित में से कौन-सा एक सही है?
2022,Prelims,GS2,(a) केवल निष्कर्ष-I
2022,Prelims,GS2,(b) केवल निष्कर्ष-II
2022,Prelims,GS2,(c) निष्कर्ष-I और निष्कर्ष-II दोनों
2022,Prelims,GS2,(d) निष्कर्ष-II और निष्कर्ष-II दोनों
2022,Prelims,GS2,"40.  आठ विद्यार्थी A, B, C, D, E, F, G और H किसी"
2022,Prelims,GS2,"वृताकार मेज के पारितः मेज के केन्द्र की और मुख किए,"
2022,Prelims,GS2,"एक-दूसरे से एक-समान दूरी पर बैठे हैं, किन्तु"
2022,Prelims,GS2,आवश्यक नहीं है कि वे इसी क्रम में हो। B और D ने
2022,Prelims,GS2,"तो C के सन्निकट है, ने तो C ठीक सामने बैठा है।"
2022,Prelims,GS2,"E और D के बीच में A बैठा है, और B और H के"
2022,Prelims,GS2,बीच में F बैठा है। निम्नलिखित में से कौन-सा एक
2022,Prelims,GS2,निश्चित रूप से सही है?
2022,Prelims,GS2,(a) A और G के बीच B बैठा है
2022,Prelims,GS2,(b) G के ठीक सामने C बैठा है
2022,Prelims,GS2,(c) F के ठीक सामने E बैठा है
2022,Prelims,GS2,(d) उपर्युक्त में से कोई नहीं
2022,Prelims,GS2,41.  यह परिच्छेद इस विचार पर आधारित है कि
2022,Prelims,GS2,(a) मनुष्य को कठिन श्रम नहीं करना चाहिए
2022,Prelims,GS2,(b) हमे युग की सबसे बड़ी बुराई अत्यधिक
2022,Prelims,GS2,कार्य-स्तराव है
2022,Prelims,GS2,(c) मनुष्य अच्छी तरह मन नहीं कर सकता
2022,Prelims,GS2,(d) मनुष्य अपने आध्यात्मिक कल्याण का ध्यान नहीं
2022,Prelims,GS2,रख सकता
2022,Prelims,GS2,"42.  मनुष्य आत्मोन्नति की तलाश नहीं करता, क्योंकि"
2022,Prelims,GS2,(a) वह बौद्धिक रूप से समर्थ नहीं है
2022,Prelims,GS2,(b) उसके पास इसके लिए समय नहीं है
2022,Prelims,GS2,(c) उसे भौतिकवाद ने विक्षिप्त कर दिया है
2022,Prelims,GS2,(d) उसे मनोरंजन प्रिय है और वह मानसिक रूप से
2022,Prelims,GS2,खानी है
2022,Prelims,GS2,"43.  जनकीय लाभांश क्या है, तथा किस"
2022,Prelims,GS2,देश में निम्नलिखित में से क्या अवश्य घटित
2022,Prelims,GS2,होगा/होंगे?
2022,Prelims,GS2,1. निरक्ष लोगों की संख्या घटेगी।
2022,Prelims,GS2,2. अति वृद्ध और अति युवा आयु का अनुपात कुछ
2022,Prelims,GS2,समय के लिए घटेगा।
2022,Prelims,GS2,3. जनसंख्या वृद्धि दर स्थिर हो जाएगी।
2022,Prelims,GS2,नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए।
2022,Prelims,GS2,(a) केवल 1 और 2
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) केवल 1 और 3
2022,Prelims,GS2,"(d) 1, 2 और 3"
2022,Prelims,GS2,44.  इस परिच्छेद के सन्दर्भ होते हुए निम्नलिखित में से
2022,Prelims,GS2,कौन-सा/से अनुमान निकाला जा सकता है/निकालो जा
2022,Prelims,GS2,सकते हैं?
2022,Prelims,GS2,1. जनकीय लाभांश किसी देश के लिए तेजी से
2022,Prelims,GS2,इसकी आर्थिक संवृद्धि दर बढ़ाने के लिए एक
2022,Prelims,GS2,अनिवार्य दशा है।
2022,Prelims,GS2,2. उच्च शिक्षा की उन्नति किसी देश के लिए तेजी से
2022,Prelims,GS2,इसकी आर्थिक संवृद्धि बढ़ाने के लिए एक
2022,Prelims,GS2,अनिवार्य दशा है।
2022,Prelims,GS2,नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए।
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,"45.  पाँच मित्र P, Q, X, Y और Z ने कुछ नोटबुक खरीदती।"
2022,Prelims,GS2,संतत सूचनाएँ नीचे दी गई हैं :
2022,Prelims,GS2,1. X ने Z जितनी नोटबुक खरीदी उससे 8 अधिक
2022,Prelims,GS2,नोटबुक ने खरीदी।
2022,Prelims,GS2,2. P और Q ने मिलकर 21 नोटबुक खरीदी।
2022,Prelims,GS2,3. Q ने P जितनी नोटबुक खरीदी उससे 5 कम
2022,Prelims,GS2,नोटबुक ने खरीदी।
2022,Prelims,GS2,4. X और Y ने मिलकर 28 नोटबुक खरीदी।
2022,Prelims,GS2,5. P ने Z जितनी नोटबुक खरीदी उससे 5 अधिक
2022,Prelims,GS2,नोटबुक ने खरीदी।
2022,Prelims,GS2,"यदि प्रत्येक नोटबुक की कीमत ₹ 40 है, तो सभी"
2022,Prelims,GS2,नोटबुक की कुल लागत कितनी है?
2022,Prelims,GS2,"(a) ₹ 2,600"
2022,Prelims,GS2,"(b) ₹ 2,400"
2022,Prelims,GS2,"(c) ₹ 2,360"
2022,Prelims,GS2,"(d) ₹ 2,320"
2022,Prelims,GS2,"46.  कोई व्यक्ति अपने घर से 14:30 बजे निकलता है और यात्रा कर गाँव पहुँचता, तब गाँव की घड़ी में 15:15 बजे का समय दिखाया। वहाँ 25 मिनट रुककर, वह पहले वाले मार्ग की अपेक्षा 1.25 गुनी लम्बे मार्ग से, दोगुनी चाल से यात्रा कर 16:00 बजे अपने घर पहुँचा। घर की घड़ी की तुलना में गाँव की घड़ी"
2022,Prelims,GS2,(a) 10 मिनट धीमी है
2022,Prelims,GS2,(b) 5 मिनट धीमी है
2022,Prelims,GS2,(c) 10 मिनट तेज है
2022,Prelims,GS2,(d) 5 मिनट तेज है
2022,Prelims,GS2,"47.  एक व्यक्ति X कुछ कलमें छः बच्चों A, B, C, D, E"
2022,Prelims,GS2,और F में बाँटना चाहता है। यदि A को मिली कलनों
2022,Prelims,GS2,"की संख्या B को मिली कलनों की संख्या की दोगुनी,"
2022,Prelims,GS2,"C को मिली कलनों की संख्या की तीन गुनी, D को"
2022,Prelims,GS2,"मिली कलनों की संख्या की चार गुनी, E को मिली"
2022,Prelims,GS2,कलनों की संख्या की पाँच गुनी और F को मिली
2022,Prelims,GS2,"कलनों की संख्या की छः गुनी हो, तो X को न्यूनतम"
2022,Prelims,GS2,कितनी कलमें खरीदनी चाहिए कि हर एक को मिली
2022,Prelims,GS2,कलनों की संख्या सम संख्या हो?
2022,Prelims,GS2,(a) 147
2022,Prelims,GS2,(b) 150
2022,Prelims,GS2,(c) 294
2022,Prelims,GS2,(d) 300
2022,Prelims,GS2,"48.  छः व्यक्ति A, B, C, D, E और F किसी वृत्ताकार"
2022,Prelims,GS2,"मेव के पारितः (मिव के केन्द्र की और मुख किए),"
2022,Prelims,GS2,एक-दूसरे से समादूरों पर बैठे हैं।
2022,Prelims,GS2,नीचे दिए गए प्रश्न और दो कथनों पर विचार कीजिए :
2022,Prelims,GS2,प्रश्न : A के ठीक दाएँ कौन बैठा है?
2022,Prelims,GS2,कथन-1 : B में ठीक सामने E बैठा है
2022,Prelims,GS2,कथन-2 : F में ठीक बाई ओर बैठा है।
2022,Prelims,GS2,निम्नलिखित में से कौन-सा एक उपर्युक्त प्रश्न और
2022,Prelims,GS2,कथनों के बारे में सही है?
2022,Prelims,GS2,(a) अकेला कथन-1 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,(b) अकेला कथन-2 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,"(c) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त हैं
2022,Prelims,GS2,"(d) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त नहीं हैं
2022,Prelims,GS2,49.  नीचे दिए गए प्रश्न और दो कथनों पर विचार कीजिए :
2022,Prelims,GS2,प्रश्न : मनीषा की आयु क्या है?
2022,Prelims,GS2,कथन-1 : मनीषा अपनी मां से 24 वर्ष छोटी है।
2022,Prelims,GS2,"कथन-2 : 5 वर्ष बाद, मनीषा और उसकी माँ की"
2022,Prelims,GS2,अनुपात 3 : 5 में होगी।
2022,Prelims,GS2,"50.  छः व्याख्यान A, B, C, D, E और F, जो प्रत्येक एक"
2022,Prelims,GS2,"घंटे की अवधि के हैं, प्रातः 8:00 बजे और अपराह्न"
2022,Prelims,GS2,2:00 बजे के बीच निम्नत किए गए हैं।
2022,Prelims,GS2,नीचे दिए गए प्रश्न और दो कथनों पर विचार कीजिए :
2022,Prelims,GS2,प्रश्न : तीसरी व्याख्यान-अवधि (पीरियड) में कौन-सी
2022,Prelims,GS2,व्याख्यान है?
2022,Prelims,GS2,कथन-1 : व्याख्यान F के ठीक पहले व्याख्यान A
2022,Prelims,GS2,और ठीक बाद में व्याख्यान C हुआ है।
2022,Prelims,GS2,कथन-2 : व्याख्यान B के बाद कोई व्याख्यान नहीं
2022,Prelims,GS2,है।
2022,Prelims,GS2,निम्नलिखित में से कौन-सा एक उपर्युक्त प्रश्न और
2022,Prelims,GS2,कथनों के बारे में सही है?
2022,Prelims,GS2,(a) अकेला कथन-1 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,(b) अकेला कथन-2 ही प्रश्न का उत्तर देने के लिए
2022,Prelims,GS2,पर्याप्त है
2022,Prelims,GS2,"(c) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त हैं
2022,Prelims,GS2,"(d) कथन-1 और कथन-2, दोनों, प्रश्न का उत्तर"
2022,Prelims,GS2,देने के लिए पर्याप्त नहीं हैं
2022,Prelims,GS2,51.  निम्नलिखित कथनों में से कौन-सा एक इस परिच्छेद के
2022,Prelims,GS2,अंतर्निहित स्वर को सर्वोत्तम रूप में प्रतिबिम्बित करता
2022,Prelims,GS2,है?
2022,Prelims,GS2,(a) केवल शिक्षित जनसंख्या ही आर्थिक प्रगति के
2022,Prelims,GS2,लाभों का सर्वोत्तम उपयोग कर सकती है।
2022,Prelims,GS2,(b) सभी आर्थिक विकास का लक्ष्य फुरसत का
2022,Prelims,GS2,निर्माण होना चाहिए।
2022,Prelims,GS2,(c) किसी देश की शिक्षित जनसंख्या में वृद्धि इसके
2022,Prelims,GS2,लोगों में खुशी की वृद्धि की ओर ले जाती
2022,Prelims,GS2,है।
2022,Prelims,GS2,(d) मशीनों के उपयोग को प्रोत्साहित करना चाहिए
2022,Prelims,GS2,ताकि इससे फुरसत में आने वाली बड़ी जनसंख्या
2022,Prelims,GS2,का सृजन हो।
2022,Prelims,GS2,52.  इस परिच्छेद के संदर्भ होते हुए निम्नलिखित कथनों में
2022,Prelims,GS2,से कौन-सा एक सही है?
2022,Prelims,GS2,(a) वयस्कों के लिए उपहारों से रोमांचित महसूस कर
2022,Prelims,GS2,सकं संभव नहीं है।
2022,Prelims,GS2,(b) उपहारों से वयस्कों के कम रोमांचित महसूस करने
2022,Prelims,GS2,के एक से अधिक कारण हो सकते हैं।
2022,Prelims,GS2,(c) लेखक को यह पता नहीं है कि वयस्क उपहारों से
2022,Prelims,GS2,कम रोमांचित महसूस करते हैं।
2022,Prelims,GS2,(d) वयस्कों में प्रेम करने या प्रेम लिए जाने के आनंद
2022,Prelims,GS2,को महसूस करने की कम क्षमता होती है।
2022,Prelims,GS2,53.  इस परिच्छेद का लेखक किसके विरुद्ध है?
